r, offset_x, offset_y, offset_z
0.002, 0.089879, 0.0844465, 0.0882512
0.001, 0.123951, 0.103451, 0.106895
0.004, 0.117696, 0.0986555, 0.0885368
0.001, 0.104672, 0.0908771, 0.0755367
0.001, 0.0876007, 0.0817416, 0.0706115
0.001, 0.0700508, 0.0731584, 0.0747906
0.001, 0.108597, 0.0927246, 0.0737769
0.002, 0.0954579, 0.0849001, 0.0609207
0.004, 0.0783393, 0.0757565, 0.0561791
0.003, 0.060819, 0.0672046, 0.060543
0.003, 0.046559, 0.061032, 0.0731003
0.001, 0.0811937, 0.0769032, 0.05265
0.001, 0.0640291, 0.0677522, 0.0480923
0.002, 0.0465402, 0.0592324, 0.0526406
0.003, 0.0323821, 0.0531246, 0.0653443
0.001, 0.0245142, 0.0507054, 0.0835481
0.001, 0.127573, 0.106662, 0.122489
0.002, 0.129903, 0.106115, 0.102655
0.001, 0.124129, 0.101546, 0.0840824
0.001, 0.11146, 0.093911, 0.0706539
0.001, 0.0945418, 0.0848053, 0.065176
0.003, 0.128261, 0.103695, 0.0845642
0.001, 0.122328, 0.0990508, 0.066061
0.001, 0.10954, 0.0913676, 0.0527728
0.001, 0.0925696, 0.0822512, 0.0474771
0.001, 0.0749643, 0.073607, 0.0512805
0.001, 0.113491, 0.093236, 0.0510966
0.002, 0.100586, 0.0855054, 0.03795
0.004, 0.0835656, 0.0763792, 0.0328368
0.001, 0.0659868, 0.0677647, 0.0368258
0.003, 0.0515239, 0.0614624, 0.0490832
0.003, 0.0864781, 0.0775607, 0.0293672
0.001, 0.0694083, 0.0684255, 0.0244371
0.001, 0.0518575, 0.0598415, 0.0286113
0.001, 0.0374941, 0.0536029, 0.0410173
0.002, 0.02932, 0.0510136, 0.0590622
0.001, 0.0530972, 0.0600792, 0.0241031
0.002, 0.0355761, 0.0515265, 0.0284621
0.004, 0.0213134, 0.0453522, 0.0410156
0.002, 0.01329, 0.0428467, 0.0591397
0.001, 0.0131829, 0.0445337, 0.0790465
